Bandit,Reward,Algorithm
3,5.335991241442377,Thompson Sampling
3,5.339379855605027,Thompson Sampling
3,4.19065723778252,Thompson Sampling
3,5.313178187862726,Thompson Sampling
3,5.488303265723013,Thompson Sampling
3,3.523213817308247,Thompson Sampling
3,4.150455356656806,Thompson Sampling
3,4.549854230155932,Thompson Sampling
3,5.439014235871192,Thompson Sampling
3,3.0574567560113843,Thompson Sampling
3,3.883374380971729,Thompson Sampling
3,2.2081569152796776,Thompson Sampling
3,5.719890132026788,Thompson Sampling
3,5.01890913068395,Thompson Sampling
3,4.413441179898026,Thompson Sampling
3,3.4587143981098327,Thompson Sampling
3,4.564457538889165,Thompson Sampling
3,4.699594788548504,Thompson Sampling
3,4.365579181704021,Thompson Sampling
3,4.092598689274937,Thompson Sampling
3,3.8797420145992283,Thompson Sampling
3,4.571975636927326,Thompson Sampling
3,2.8866785450685386,Thompson Sampling
3,1.8325728335987295,Thompson Sampling
3,2.511427624329581,Thompson Sampling
3,2.9199374062905408,Thompson Sampling
3,4.968544023750563,Thompson Sampling
3,3.637637086037269,Thompson Sampling
3,4.559132305345298,Thompson Sampling
3,3.4355716404704957,Thompson Sampling
3,3.5261280225866134,Thompson Sampling
3,5.798574393278235,Thompson Sampling
3,2.6937178372118202,Thompson Sampling
3,5.174760578647262,Thompson Sampling
3,3.6695133466784786,Thompson Sampling
3,4.2078354649157825,Thompson Sampling
3,4.639300475474773,Thompson Sampling
3,4.659787549852867,Thompson Sampling
3,1.7498554461030889,Thompson Sampling
3,4.095388913790939,Thompson Sampling
3,3.6290609435717127,Thompson Sampling
3,5.6300123053012,Thompson Sampling
3,5.684689108073996,Thompson Sampling
3,5.719593752190062,Thompson Sampling
3,4.085650278407186,Thompson Sampling
3,2.1662495791933107,Thompson Sampling
3,5.351920334013806,Thompson Sampling
3,5.81646850621504,Thompson Sampling
3,3.747198437220622,Thompson Sampling
3,3.004619093965894,Thompson Sampling
3,2.7388493976367076,Thompson Sampling
3,3.068502155516897,Thompson Sampling
3,5.297751410005231,Thompson Sampling
3,3.536437357581137,Thompson Sampling
3,4.53000525321572,Thompson Sampling
3,1.8137681762872644,Thompson Sampling
3,3.5238085161574353,Thompson Sampling
3,6.164306456694362,Thompson Sampling
3,4.483847796878947,Thompson Sampling
3,4.773803034130526,Thompson Sampling
3,5.138939023670859,Thompson Sampling
3,3.7523483185494846,Thompson Sampling
3,4.314843104740369,Thompson Sampling
3,4.635198072575759,Thompson Sampling
3,3.656927367798317,Thompson Sampling
3,4.456205688511171,Thompson Sampling
3,3.9915537708668514,Thompson Sampling
3,5.9315114492824375,Thompson Sampling
3,4.029280944003573,Thompson Sampling
3,4.105656763085574,Thompson Sampling
3,2.854051897954573,Thompson Sampling
3,3.492221091315226,Thompson Sampling
3,4.302159252653748,Thompson Sampling
3,3.3120203138893074,Thompson Sampling
3,3.9017211425975518,Thompson Sampling
3,3.554239777122035,Thompson Sampling
3,4.322731058693547,Thompson Sampling
3,4.31868161582279,Thompson Sampling
3,4.889473898111009,Thompson Sampling
3,2.6111401957881952,Thompson Sampling
3,4.520767960221226,Thompson Sampling
3,4.145638627842747,Thompson Sampling
3,2.6580671211008013,Thompson Sampling
3,3.99319038999299,Thompson Sampling
3,2.686418901167646,Thompson Sampling
3,2.072927664082414,Thompson Sampling
3,3.559563625940603,Thompson Sampling
3,4.592128645880733,Thompson Sampling
3,4.321851607276031,Thompson Sampling
3,2.742254937962225,Thompson Sampling
3,5.718348846453005,Thompson Sampling
3,3.092511030672851,Thompson Sampling
3,3.3153090170672743,Thompson Sampling
3,3.5376322516684975,Thompson Sampling
3,3.645959703271001,Thompson Sampling
3,3.107932487761322,Thompson Sampling
3,3.781040199509238,Thompson Sampling
3,2.294910570391923,Thompson Sampling
3,3.7076700321168943,Thompson Sampling
3,4.940653008632704,Thompson Sampling
3,3.683383757841723,Thompson Sampling
3,3.8513221201872905,Thompson Sampling
3,4.744315770518467,Thompson Sampling
3,5.0301724515433435,Thompson Sampling
3,5.242172678903212,Thompson Sampling
3,4.464498459425151,Thompson Sampling
3,4.293751962401729,Thompson Sampling
3,3.035386989120325,Thompson Sampling
3,5.022163626198068,Thompson Sampling
3,2.0070595497269066,Thompson Sampling
3,3.7774077993166975,Thompson Sampling
3,3.8847765200492286,Thompson Sampling
3,2.826471170513035,Thompson Sampling
3,3.132482941202169,Thompson Sampling
3,5.32804392982241,Thompson Sampling
3,4.799113255554664,Thompson Sampling
3,3.9737046925084836,Thompson Sampling
3,4.969538070222342,Thompson Sampling
3,4.01910145339778,Thompson Sampling
3,2.649057545442872,Thompson Sampling
3,3.6395553691775713,Thompson Sampling
3,5.0189429897833815,Thompson Sampling
3,4.2397405703752336,Thompson Sampling
3,4.46141104443519,Thompson Sampling
3,3.29344608457484,Thompson Sampling
3,2.4595283555588296,Thompson Sampling
3,2.7118637958836382,Thompson Sampling
3,3.2745971627541692,Thompson Sampling
3,4.113428759957887,Thompson Sampling
3,2.982356532668568,Thompson Sampling
3,5.76150253763835,Thompson Sampling
3,4.761527416674101,Thompson Sampling
3,2.9898750014487083,Thompson Sampling
3,3.8074440565726593,Thompson Sampling
3,2.895652078219058,Thompson Sampling
3,3.9810492237454955,Thompson Sampling
3,2.887469174016146,Thompson Sampling
3,4.032916567484363,Thompson Sampling
3,1.8603182005037442,Thompson Sampling
3,3.9375762922622806,Thompson Sampling
3,2.588679016884946,Thompson Sampling
3,3.967063923701914,Thompson Sampling
3,3.8005504038485625,Thompson Sampling
3,3.6642707320405044,Thompson Sampling
3,4.293930394931386,Thompson Sampling
3,3.7452704284488547,Thompson Sampling
3,2.267900673803693,Thompson Sampling
3,3.446195630183223,Thompson Sampling
3,4.794869321031922,Thompson Sampling
3,3.677298005741523,Thompson Sampling
3,3.675717582671528,Thompson Sampling
3,3.7831971311650787,Thompson Sampling
3,5.066422477787148,Thompson Sampling
3,6.023369009875859,Thompson Sampling
3,5.20342692600515,Thompson Sampling
3,5.627684087985592,Thompson Sampling
3,3.0419728539525552,Thompson Sampling
3,3.263839852476929,Thompson Sampling
3,3.9567517462218897,Thompson Sampling
3,4.868421865280898,Thompson Sampling
3,4.327804970424888,Thompson Sampling
3,4.053212719969052,Thompson Sampling
3,4.540988106638865,Thompson Sampling
3,4.216788264667998,Thompson Sampling
3,4.126551100346058,Thompson Sampling
3,3.734640407949694,Thompson Sampling
3,3.545568066486288,Thompson Sampling
3,3.0312559201261027,Thompson Sampling
3,2.7072105284441266,Thompson Sampling
3,4.089992133281333,Thompson Sampling
3,4.421028178123909,Thompson Sampling
3,4.132870860182825,Thompson Sampling
3,3.9570988072808944,Thompson Sampling
3,4.859864935068489,Thompson Sampling
3,2.4279585322094146,Thompson Sampling
3,4.368483322146051,Thompson Sampling
3,4.652905196325005,Thompson Sampling
3,6.130092263985107,Thompson Sampling
3,4.0817464969316255,Thompson Sampling
3,3.252801954968864,Thompson Sampling
3,4.447057562642011,Thompson Sampling
3,4.921863557387925,Thompson Sampling
3,3.986717160763457,Thompson Sampling
3,4.117652991424224,Thompson Sampling
3,4.305977805018072,Thompson Sampling
3,5.53366217362319,Thompson Sampling
3,4.4279719817453635,Thompson Sampling
3,3.4488794096757,Thompson Sampling
3,5.458344222094524,Thompson Sampling
3,3.219586891943068,Thompson Sampling
3,3.1439296390748024,Thompson Sampling
3,5.174484821138126,Thompson Sampling
3,4.087263928977419,Thompson Sampling
3,4.6194309546626595,Thompson Sampling
3,3.514242831142913,Thompson Sampling
3,3.2059014688847784,Thompson Sampling
3,2.8584552866878252,Thompson Sampling
3,3.595224211561573,Thompson Sampling
3,5.666597166202355,Thompson Sampling
3,6.1131692583622215,Thompson Sampling
3,3.132234136316951,Thompson Sampling
3,2.865594294402794,Thompson Sampling
3,4.306129280049266,Thompson Sampling
3,2.9284144829442673,Thompson Sampling
3,3.991857920744657,Thompson Sampling
3,3.77745531622549,Thompson Sampling
3,5.801799761816659,Thompson Sampling
3,5.348822947373817,Thompson Sampling
3,4.126278153358695,Thompson Sampling
3,3.924596237171676,Thompson Sampling
3,4.305218578357589,Thompson Sampling
3,4.152248302965217,Thompson Sampling
3,2.240830719260705,Thompson Sampling
3,2.9156757488288596,Thompson Sampling
3,3.0941439634483645,Thompson Sampling
3,4.1687089264008765,Thompson Sampling
3,5.1044482812999,Thompson Sampling
3,3.761671381061938,Thompson Sampling
3,3.6175985882677693,Thompson Sampling
3,5.368373523888019,Thompson Sampling
3,3.1073120827952203,Thompson Sampling
3,5.914797821571739,Thompson Sampling
3,4.797692879448684,Thompson Sampling
3,4.699245937093399,Thompson Sampling
3,3.728136255992374,Thompson Sampling
3,2.5491383936152534,Thompson Sampling
3,2.384546426170006,Thompson Sampling
3,2.4260609109665427,Thompson Sampling
3,2.7572673847518665,Thompson Sampling
3,3.4967851956033167,Thompson Sampling
3,1.6324242753559184,Thompson Sampling
3,5.848775491492523,Thompson Sampling
3,5.0003132295558155,Thompson Sampling
3,6.4223693951920096,Thompson Sampling
3,5.087328221541024,Thompson Sampling
3,4.641812027168199,Thompson Sampling
3,3.506401792029185,Thompson Sampling
3,3.136896263852392,Thompson Sampling
3,4.234733494582052,Thompson Sampling
3,2.4327793000156213,Thompson Sampling
3,4.461335745165642,Thompson Sampling
3,5.048336571523399,Thompson Sampling
3,4.485878918886008,Thompson Sampling
3,3.2413217130183902,Thompson Sampling
3,3.9449439866695224,Thompson Sampling
3,3.9505497508579097,Thompson Sampling
3,4.332716503578349,Thompson Sampling
3,2.8543118791444035,Thompson Sampling
3,3.3228153843163164,Thompson Sampling
3,3.9449953180219617,Thompson Sampling
3,2.1855929726139287,Thompson Sampling
3,3.969060272877779,Thompson Sampling
3,4.146742116879662,Thompson Sampling
3,4.466955133999069,Thompson Sampling
3,3.9603362069223675,Thompson Sampling
3,3.254005463381173,Thompson Sampling
3,2.918091682157452,Thompson Sampling
3,5.0152546031163485,Thompson Sampling
3,3.0398520054786955,Thompson Sampling
3,3.706419450938567,Thompson Sampling
3,4.823482767797906,Thompson Sampling
3,5.369107222732858,Thompson Sampling
3,4.8707915274493105,Thompson Sampling
3,4.609092059049023,Thompson Sampling
3,1.7609240349430793,Thompson Sampling
3,2.918280432308584,Thompson Sampling
3,5.220401592643176,Thompson Sampling
3,4.198777652172125,Thompson Sampling
3,5.344745501369772,Thompson Sampling
3,4.257841543262484,Thompson Sampling
3,5.356509625727364,Thompson Sampling
3,3.5465483320236286,Thompson Sampling
3,2.7852842658541546,Thompson Sampling
3,3.068358933639276,Thompson Sampling
3,2.4179550619181227,Thompson Sampling
3,4.234411131079326,Thompson Sampling
3,3.4877555558439832,Thompson Sampling
3,4.726337090600446,Thompson Sampling
3,3.354601445957292,Thompson Sampling
3,5.554367032563213,Thompson Sampling
3,4.865723152228375,Thompson Sampling
3,4.5490901774349055,Thompson Sampling
3,4.1496641008778985,Thompson Sampling
3,5.043123529463075,Thompson Sampling
3,3.4885890198016853,Thompson Sampling
3,2.4417967339082027,Thompson Sampling
3,4.482808873336334,Thompson Sampling
3,3.6740058328402405,Thompson Sampling
3,4.93405850711556,Thompson Sampling
3,4.353564983610273,Thompson Sampling
3,3.9553365426186184,Thompson Sampling
3,5.152156282784356,Thompson Sampling
3,2.7173257488802545,Thompson Sampling
3,4.077171823861717,Thompson Sampling
3,3.892224059404838,Thompson Sampling
3,4.091701100714696,Thompson Sampling
3,3.6329962047187725,Thompson Sampling
3,3.2720111522940245,Thompson Sampling
3,4.556553575757232,Thompson Sampling
3,4.225241091895758,Thompson Sampling
3,6.614923475440426,Thompson Sampling
3,3.2279830420573936,Thompson Sampling
3,3.452686325189675,Thompson Sampling
3,3.064933539229486,Thompson Sampling
3,5.338504830125814,Thompson Sampling
3,3.2978561947783804,Thompson Sampling
3,3.260676742588877,Thompson Sampling
3,3.024496009938818,Thompson Sampling
3,3.522823776819816,Thompson Sampling
3,5.7955184205971015,Thompson Sampling
3,3.8228421634307765,Thompson Sampling
3,3.114211309545901,Thompson Sampling
3,3.7253600796525834,Thompson Sampling
3,4.9403094616189565,Thompson Sampling
3,2.434313544601915,Thompson Sampling
3,3.119921729500084,Thompson Sampling
3,3.124947257699931,Thompson Sampling
3,3.4296149276611523,Thompson Sampling
3,3.5524235147142154,Thompson Sampling
3,3.0866038410720593,Thompson Sampling
3,4.516174673493081,Thompson Sampling
3,5.230260601807557,Thompson Sampling
3,3.877366337160426,Thompson Sampling
3,4.912220448623181,Thompson Sampling
3,3.6456622821024034,Thompson Sampling
3,4.247965124936945,Thompson Sampling
3,4.202125713120365,Thompson Sampling
3,3.9435000813782146,Thompson Sampling
3,4.177811973374708,Thompson Sampling
3,2.7118135066931464,Thompson Sampling
3,3.134283092441624,Thompson Sampling
3,5.951256880873499,Thompson Sampling
3,4.43587654592075,Thompson Sampling
3,4.402425058699372,Thompson Sampling
3,5.81000119956275,Thompson Sampling
3,3.8154815226146885,Thompson Sampling
3,4.970853458734824,Thompson Sampling
3,5.949081788841989,Thompson Sampling
3,4.438946078398465,Thompson Sampling
3,5.197995792512051,Thompson Sampling
3,4.226508602909777,Thompson Sampling
3,4.869728151097206,Thompson Sampling
3,5.756545088992719,Thompson Sampling
3,3.3326070363736857,Thompson Sampling
3,0.5385907022172143,Thompson Sampling
3,5.703512218002247,Thompson Sampling
3,2.9410779567533956,Thompson Sampling
3,5.273563499559427,Thompson Sampling
3,4.530495590533159,Thompson Sampling
3,4.091010025697058,Thompson Sampling
3,3.975941761339544,Thompson Sampling
3,5.050644958113613,Thompson Sampling
3,5.798513964042731,Thompson Sampling
3,2.6437243013439438,Thompson Sampling
3,5.648865200072325,Thompson Sampling
3,3.808892725745389,Thompson Sampling
3,4.627551505270593,Thompson Sampling
3,4.549239510635619,Thompson Sampling
3,5.364788087601824,Thompson Sampling
3,2.0601862372056035,Thompson Sampling
3,3.3396149702381166,Thompson Sampling
3,4.729223044107608,Thompson Sampling
3,4.944174258377376,Thompson Sampling
3,4.090101980194933,Thompson Sampling
3,3.570961715779314,Thompson Sampling
3,3.724087581605388,Thompson Sampling
3,5.144127868668989,Thompson Sampling
3,3.2327879571419955,Thompson Sampling
3,4.271426661510567,Thompson Sampling
3,2.9029517898671067,Thompson Sampling
3,4.141759553951873,Thompson Sampling
3,2.2974974245366644,Thompson Sampling
3,2.5278251602957265,Thompson Sampling
3,2.8796085138579706,Thompson Sampling
3,4.577155684362839,Thompson Sampling
3,3.8839193231856854,Thompson Sampling
3,3.2916972826049777,Thompson Sampling
3,3.808753643919799,Thompson Sampling
3,5.998073195305919,Thompson Sampling
3,3.8573444736513958,Thompson Sampling
3,5.466634625517844,Thompson Sampling
3,3.198914555243233,Thompson Sampling
3,3.363083333668797,Thompson Sampling
3,3.2041140346309698,Thompson Sampling
3,2.9430636887240818,Thompson Sampling
3,4.623211739473881,Thompson Sampling
3,3.3576208232013025,Thompson Sampling
3,5.428231300111198,Thompson Sampling
3,4.841097750603671,Thompson Sampling
3,5.925747244066023,Thompson Sampling
3,2.780701821809947,Thompson Sampling
3,3.1147351301994197,Thompson Sampling
3,4.278538927340845,Thompson Sampling
3,4.522787514826407,Thompson Sampling
3,5.097941431993861,Thompson Sampling
3,3.373276097010443,Thompson Sampling
3,5.772794239357306,Thompson Sampling
3,4.28797648870253,Thompson Sampling
3,3.2909935908833474,Thompson Sampling
3,3.667585632146456,Thompson Sampling
3,4.539957933359373,Thompson Sampling
3,4.99993913022661,Thompson Sampling
3,4.60034486523463,Thompson Sampling
3,3.7724678157774454,Thompson Sampling
3,3.7382945686902254,Thompson Sampling
3,1.923537775420297,Thompson Sampling
3,4.651088050412059,Thompson Sampling
3,2.3220530590161244,Thompson Sampling
3,3.208793446782896,Thompson Sampling
3,4.628605677069595,Thompson Sampling
3,4.0872483538957445,Thompson Sampling
3,2.1899359797036535,Thompson Sampling
3,3.901219706430597,Thompson Sampling
3,1.7747269518843516,Thompson Sampling
3,3.6761371696580674,Thompson Sampling
3,2.989473914165038,Thompson Sampling
3,4.3448964911595125,Thompson Sampling
3,3.647198544580368,Thompson Sampling
3,2.5847616085662226,Thompson Sampling
3,4.921097658703238,Thompson Sampling
3,4.238109502147198,Thompson Sampling
3,4.381958627268458,Thompson Sampling
3,3.6192526616488516,Thompson Sampling
3,3.8046851148792085,Thompson Sampling
3,6.406103435310304,Thompson Sampling
3,3.5500043810796087,Thompson Sampling
3,3.9388074878946817,Thompson Sampling
3,4.557352991183928,Thompson Sampling
3,5.9200596126194736,Thompson Sampling
3,3.209967928606618,Thompson Sampling
3,3.406441848700638,Thompson Sampling
3,3.2061710688124103,Thompson Sampling
3,3.346538974916969,Thompson Sampling
3,3.9390151654765,Thompson Sampling
3,2.408360529323864,Thompson Sampling
3,2.86456535170856,Thompson Sampling
3,2.124937016504476,Thompson Sampling
3,2.991633079913704,Thompson Sampling
3,5.31205609864324,Thompson Sampling
3,2.116327220039509,Thompson Sampling
3,4.439358296029262,Thompson Sampling
3,4.740997873884277,Thompson Sampling
3,3.2570717992653746,Thompson Sampling
3,3.209419174759083,Thompson Sampling
3,5.679303717838291,Thompson Sampling
3,4.970123889310453,Thompson Sampling
3,4.529254978213567,Thompson Sampling
3,1.527999694535807,Thompson Sampling
3,2.651437980050457,Thompson Sampling
3,4.334211272496158,Thompson Sampling
3,3.7214427242584756,Thompson Sampling
3,2.5145235523191634,Thompson Sampling
3,3.8941419268992505,Thompson Sampling
3,2.7730775382291846,Thompson Sampling
3,4.581150784068196,Thompson Sampling
3,1.646326627972802,Thompson Sampling
3,5.576991041530709,Thompson Sampling
3,2.683062888387278,Thompson Sampling
3,4.281671090801795,Thompson Sampling
3,4.513818834425128,Thompson Sampling
3,4.450714107752746,Thompson Sampling
3,0.3731556314740869,Thompson Sampling
3,4.836298747879716,Thompson Sampling
3,5.482593050654513,Thompson Sampling
3,2.5364376935811226,Thompson Sampling
3,3.7291119122820406,Thompson Sampling
3,3.8307540286777577,Thompson Sampling
3,4.565312883023439,Thompson Sampling
3,3.114219276981291,Thompson Sampling
3,4.208239486764782,Thompson Sampling
3,3.372207838868343,Thompson Sampling
3,4.71568836196762,Thompson Sampling
3,2.81662211995286,Thompson Sampling
3,4.893485059034393,Thompson Sampling
3,3.7810568644886544,Thompson Sampling
3,4.912722773414988,Thompson Sampling
3,3.1729840509216753,Thompson Sampling
3,4.099485277394517,Thompson Sampling
3,5.04983017648539,Thompson Sampling
3,4.0900397354215965,Thompson Sampling
3,4.417446951853131,Thompson Sampling
3,2.210037505733245,Thompson Sampling
3,2.799612983528138,Thompson Sampling
3,5.292181881519656,Thompson Sampling
3,4.7237850245493815,Thompson Sampling
3,4.490853542069917,Thompson Sampling
3,2.8842644167512748,Thompson Sampling
3,3.210339915761449,Thompson Sampling
3,2.328550331223304,Thompson Sampling
3,4.619258492626341,Thompson Sampling
3,3.839164879681619,Thompson Sampling
3,4.31370741879522,Thompson Sampling
3,3.133616024555092,Thompson Sampling
3,1.829973496424485,Thompson Sampling
3,4.280903739780101,Thompson Sampling
3,3.768170298677522,Thompson Sampling
3,2.417142878576652,Thompson Sampling
3,5.495663666949401,Thompson Sampling
3,3.6529460638700346,Thompson Sampling
3,3.6895022489200606,Thompson Sampling
3,4.473178588383368,Thompson Sampling
3,2.717545341285434,Thompson Sampling
3,2.814321417070503,Thompson Sampling
3,3.9201057313063035,Thompson Sampling
3,4.745583576903696,Thompson Sampling
3,1.83438474217223,Thompson Sampling
3,4.487478462117435,Thompson Sampling
3,3.88312174644288,Thompson Sampling
3,3.972617715415014,Thompson Sampling
3,4.085737145121197,Thompson Sampling
